codigo,codigo_pai,nome,situacao,nivel,tem_filhos,caminho
1,0,Magistrado,A,1,True,Magistrado
3,1,Decisão,A,2,True,Magistrado > Decisão
7,3,Conversão,A,3,True,Magistrado > Decisão > Conversão
11,3,Declaração,A,3,True,Magistrado > Decisão > Declaração
14,0,Serventuário,A,1,True,Serventuário
15,14,Contador,A,2,True,Serventuário > Contador
16,15,Cálculo,A,3,True,Serventuário > Contador > Cálculo
18,14,Distribuidor,A,2,True,Serventuário > Distribuidor
22,18,Baixa Definitiva,A,3,False,Serventuário > Distribuidor > Baixa Definitiva
25,3,Suspensão ou Sobrestamento,A,3,True,Magistrado > Decisão > Suspensão ou Sobrestamento
26,18,Distribuição,A,3,False,Serventuário > Distribuidor > Distribuição
36,18,Redistribuição,A,3,False,Serventuário > Distribuidor > Redistribuição
48,14,Escrivão/Diretor de Secretaria/Secretário Jurídico,A,2,True,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico
51,48,Conclusão,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Conclusão
56,3,Requisição de informações,I,3,False,Magistrado > Decisão > Requisição de informações
60,48,Expedição de documento,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Expedição de documento
63,3,Ordenação de entrega de autos,I,3,False,Magistrado > Decisão > Ordenação de entrega de autos
67,48,Juntada,A,3,True,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Juntada
83,3,Cancelamento da distribuição,A,3,False,Magistrado > Decisão > Cancelamento da distribuição
85,67,Petição,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Juntada > Petição
92,48,Publicação,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Publicação
104,14,Oficial de Justiça,A,2,True,Serventuário > Oficial de Justiça
105,104,Devolução,A,3,True,Serventuário > Oficial de Justiça > Devolução
106,105,Mandado,A,4,False,Serventuário > Oficial de Justiça > Devolução > Mandado
108,3,Decretação de Prisão Criminal,A,3,True,Magistrado > Decisão > Decretação de Prisão Criminal
112,105,Ofício,A,4,False,Serventuário > Oficial de Justiça > Devolução > Ofício
113,3,Decretação de Prisão Civil,A,3,True,Magistrado > Decisão > Decretação de Prisão Civil
115,104,Recebimento,A,3,True,Serventuário > Oficial de Justiça > Recebimento
117,3,Decretação de Internação,A,3,True,Magistrado > Decisão > Decretação de Internação
118,48,Protocolo de Petição,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Protocolo de Petição
122,3,Desacolhimento de Prisão,A,3,True,Magistrado > Decisão > Desacolhimento de Prisão
123,48,Remessa,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Remessa
128,157,Prisão,A,4,False,Magistrado > Decisão > Revogação > Prisão
132,48,Recebimento,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Recebimento
133,3,Acolhimento de exceção,A,3,True,Magistrado > Decisão > Acolhimento de exceção
135,48,Apensamento,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Apensamento
137,48,Desapensamento,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Desapensamento
138,3,Rejeição,A,3,True,Magistrado > Decisão > Rejeição
146,3,Não-Homologação de prisão em flagrante,I,3,False,Magistrado > Decisão > Não-Homologação de prisão em flagrante
151,3,Concessão de efeito suspensivo,A,3,True,Magistrado > Decisão > Concessão de efeito suspensivo
157,3,Revogação,A,3,True,Magistrado > Decisão > Revogação
160,3,Recebimento,A,3,True,Magistrado > Decisão > Recebimento
163,3,Não-Recebimento,A,3,True,Magistrado > Decisão > Não-Recebimento
172,3,Deliberação da partilha,A,3,False,Magistrado > Decisão > Deliberação da partilha
175,378,Prisão em flagrante,I,4,False,Magistrado > Decisão > Homologação > Prisão em flagrante
190,3,Reforma de decisão anterior,A,3,False,Magistrado > Decisão > Reforma de decisão anterior
193,1,Julgamento,A,2,True,Magistrado > Julgamento
196,385,Extinção da execução ou do cumprimento da sentença,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da execução ou do cumprimento da sentença
198,385,Acolhimento de Embargos de Declaração,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Acolhimento de Embargos de Declaração
200,385,Não-Acolhimento de Embargos de Declaração,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Não-Acolhimento de Embargos de Declaração
202,385,Decretação de falência,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Decretação de falência
206,3,Admissão,A,3,True,Magistrado > Decisão > Admissão
207,3,Não-Admissão,A,3,True,Magistrado > Decisão > Não-Admissão
208,385,Não-Decretação de Falência,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Não-Decretação de Falência
210,385,Concessão,A,4,True,Magistrado > Julgamento > Com Resolução do Mérito > Concessão
212,385,Denegação,A,4,True,Magistrado > Julgamento > Com Resolução do Mérito > Denegação
214,385,Concessão em Parte,A,4,True,Magistrado > Julgamento > Com Resolução do Mérito > Concessão em Parte
218,193,Sem Resolução de Mérito,A,3,True,Magistrado > Julgamento > Sem Resolução de Mérito
219,385,Procedência,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Procedência
220,385,Improcedência,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Improcedência
221,385,Procedência em Parte,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Procedência em Parte
228,218,Arquivamento,A,4,True,Magistrado > Julgamento > Sem Resolução de Mérito > Arquivamento
230,218,Recurso prejudicado,A,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Recurso prejudicado
235,218,Não Conhecimento de recurso,A,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Não Conhecimento de recurso
236,218,Negação de Seguimento,A,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Negação de Seguimento
237,385,Provimento,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Provimento
238,385,Provimento em Parte,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Provimento em Parte
239,385,Não-Provimento,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Não-Provimento
240,385,Conhecimento em Parte e Provimento ou Concessão,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Conhecimento em Parte e Provimento ou Concessão
241,385,Conhecimento em Parte e Provimento em Parte ou Concessão em Parte,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Conhecimento em Parte e Provimento em Parte ou Concessão em Parte
242,385,Conhecimento em Parte e Não-Provimento ou Denegação,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Conhecimento em Parte e Não-Provimento ou Denegação
244,218,Conversão de Agravo de Instrumento em Agravo Retido,I,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Conversão de Agravo de Instrumento em Agravo Retido
245,861,Provisório,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Arquivamento > Provisório
246,861,Definitivo,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Arquivamento > Definitivo
263,25,Réu revel citado por edital ,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Réu revel citado por edital 
264,25,Suspensão Condicional do Processo,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Suspensão Condicional do Processo
265,25,Recurso Extraordinário com repercussão geral,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Recurso Extraordinário com repercussão geral
266,7,Julgamento em Diligência,I,4,False,Magistrado > Decisão > Conversão > Julgamento em Diligência
268,25,Morte ou perda da capacidade,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Morte ou perda da capacidade
269,11,Impedimento ou Suspeição,I,4,False,Magistrado > Decisão > Declaração > Impedimento ou Suspeição
270,25,Convenção das Partes,I,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Convenção das Partes
271,25,"Exceção de Incompetência, suspeição ou Impedimento",I,4,False,"Magistrado > Decisão > Suspensão ou Sobrestamento > Exceção de Incompetência, suspeição ou Impedimento"
272,25,"A depender do julgamento de outra causa, de outro juízo ou declaração incidente",A,4,False,"Magistrado > Decisão > Suspensão ou Sobrestamento > A depender do julgamento de outra causa, de outro juízo ou declaração incidente"
275,25,Força maior,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Força maior
276,25,Execução frustrada,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Execução frustrada
277,25,Convenção das Partes para Satisfação Voluntária da Obrigação em Execução ou Cumprimento de Sentença,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Convenção das Partes para Satisfação Voluntária da Obrigação em Execução ou Cumprimento de Sentença
278,25,Recebimento de Embargos à Execução,I,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Recebimento de Embargos à Execução
279,25,Incidente de Insanidade Mental,I,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Incidente de Insanidade Mental
311,48,Leilão ou Praça,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Leilão ou Praça
313,48,Sessão do Tribunal do Júri,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Sessão do Tribunal do Júri
332,817,Tutela Provisória,A,4,False,Magistrado > Decisão > Concessão > Tutela Provisória
334,968,Gratuidade da Justiça,A,4,False,Magistrado > Decisão > Não-Concessão > Gratuidade da Justiça
335,133,de pré-executividade,A,4,False,Magistrado > Decisão > Acolhimento de exceção > de pré-executividade
339,817,Liminar,A,4,False,Magistrado > Decisão > Concessão > Liminar
347,157,Tutela Provisória,A,4,False,Magistrado > Decisão > Revogação > Tutela Provisória
348,157,Liminar,A,4,False,Magistrado > Decisão > Revogação > Liminar
349,157,Gratuidade de Justiça,A,4,False,Magistrado > Decisão > Revogação > Gratuidade de Justiça
352,108,Temporária,A,4,False,Magistrado > Decisão > Decretação de Prisão Criminal > Temporária
353,108,Preventiva,A,4,False,Magistrado > Decisão > Decretação de Prisão Criminal > Preventiva
354,113,Alimentos,A,4,False,Magistrado > Decisão > Decretação de Prisão Civil > Alimentos
355,113,Depositário infiel,I,4,False,Magistrado > Decisão > Decretação de Prisão Civil > Depositário infiel
357,122,Temporária,A,4,False,Magistrado > Decisão > Desacolhimento de Prisão > Temporária
358,122,Preventiva,A,4,False,Magistrado > Decisão > Desacolhimento de Prisão > Preventiva
371,133,Incompetência,A,4,False,Magistrado > Decisão > Acolhimento de exceção > Incompetência
373,138,Exceção de Impedimento ou Suspeição,A,4,False,Magistrado > Decisão > Rejeição > Exceção de Impedimento ou Suspeição
374,138,Exceção de incompetência,A,4,False,Magistrado > Decisão > Rejeição > Exceção de incompetência
377,378,Acordo em execução ou em cumprimento de sentença,I,4,False,Magistrado > Decisão > Homologação > Acordo em execução ou em cumprimento de sentença
378,3,Homologação,A,3,True,Magistrado > Decisão > Homologação
381,151,Recurso,A,4,False,Magistrado > Decisão > Concessão de efeito suspensivo > Recurso
383,151,Impugnação ao cumprimento de sentença,A,4,False,Magistrado > Decisão > Concessão de efeito suspensivo > Impugnação ao cumprimento de sentença
385,193,Com Resolução do Mérito,A,3,True,Magistrado > Julgamento > Com Resolução do Mérito
388,160,Aditamento da denúncia,A,4,False,Magistrado > Decisão > Recebimento > Aditamento da denúncia
389,160,Aditamento da queixa,A,4,False,Magistrado > Decisão > Recebimento > Aditamento da queixa
390,160,Aditamento do libelo,I,4,False,Magistrado > Decisão > Recebimento > Aditamento do libelo
391,160,Denúncia,A,4,False,Magistrado > Decisão > Recebimento > Denúncia
392,160,Libelo,I,4,False,Magistrado > Decisão > Recebimento > Libelo
393,160,Queixa,A,4,False,Magistrado > Decisão > Recebimento > Queixa
394,1060,Com efeito suspensivo,A,5,False,Magistrado > Decisão > Recebimento > Recurso > Com efeito suspensivo
399,138,Aditamento da denúncia,A,4,False,Magistrado > Decisão > Rejeição > Aditamento da denúncia
400,138,Aditamento da queixa,A,4,False,Magistrado > Decisão > Rejeição > Aditamento da queixa
402,138,Denúncia,A,4,False,Magistrado > Decisão > Rejeição > Denúncia
404,138,Queixa,A,4,False,Magistrado > Decisão > Rejeição > Queixa
417,48,Inclusão em pauta,I,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Inclusão em pauta
429,206,Recurso extraordinário,A,4,False,Magistrado > Decisão > Admissão > Recurso extraordinário
430,206,Recurso especial,A,4,False,Magistrado > Decisão > Admissão > Recurso especial
431,206,Recurso de revista,A,4,False,Magistrado > Decisão > Admissão > Recurso de revista
432,207,Recurso Extraordinário,A,4,False,Magistrado > Decisão > Não-Admissão > Recurso Extraordinário
433,207,Recurso Especial,A,4,False,Magistrado > Decisão > Não-Admissão > Recurso Especial
434,207,Recurso de Revista,A,4,False,Magistrado > Decisão > Não-Admissão > Recurso de Revista
442,210,Segurança,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão > Segurança
443,210,Habeas corpus,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão > Habeas corpus
444,210,Habeas data,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão > Habeas data
445,210,Mandado de injunção,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão > Mandado de injunção
446,212,Segurança,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Denegação > Segurança
447,212,Habeas corpus,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Denegação > Habeas corpus
448,212,Habeas data,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Denegação > Habeas data
449,212,Mandado de injunção,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Denegação > Mandado de injunção
450,214,Segurança,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão em Parte > Segurança
451,214,Habeas corpus,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão em Parte > Habeas corpus
452,214,Habeas data,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão em Parte > Habeas data
453,214,Mandado de injunção,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão em Parte > Mandado de injunção
454,456,Indeferimento da petição inicial,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Indeferimento da petição inicial
455,385,Renúncia ao direito pelo autor,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Renúncia ao direito pelo autor
456,218,Extinção,A,4,True,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção
457,456,Paralisação por negligência das partes,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Paralisação por negligência das partes
458,456,Abandono da causa,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Abandono da causa
459,456,Ausência de pressupostos processuais,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Ausência de pressupostos processuais
460,456,"Perempção, litispendência ou coisa julgada",A,5,False,"Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Perempção, litispendência ou coisa julgada"
461,456,Ausência das condições da ação,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Ausência das condições da ação
462,456,Convenção de arbitragem,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Convenção de arbitragem
463,456,Desistência,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Desistência
464,456,Ação intransmissível,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Ação intransmissível
465,456,Confusão entre autor e réu,I,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Extinção > Confusão entre autor e réu
466,385,Homologação de Transação,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Homologação de Transação
471,385,Pronúncia de Decadência ou Prescrição,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Pronúncia de Decadência ou Prescrição
472,228,"Sumaríssimo (art. 852-B, § 1º/CLT)",A,5,False,"Magistrado > Julgamento > Sem Resolução de Mérito > Arquivamento > Sumaríssimo (art. 852-B, § 1º/CLT)"
473,228,Ausência do Reclamante,A,5,False,Magistrado > Julgamento > Sem Resolução de Mérito > Arquivamento > Ausência do Reclamante
478,16,Cálculo de Liquidação,A,4,False,Serventuário > Contador > Cálculo > Cálculo de Liquidação
479,16,Custas,A,4,False,Serventuário > Contador > Cálculo > Custas
480,16,Atualização de conta,A,4,False,Serventuário > Contador > Cálculo > Atualização de conta
481,16,Tributos,A,4,False,Serventuário > Contador > Cálculo > Tributos
488,18,Cancelamento de Distribuição,A,3,False,Serventuário > Distribuidor > Cancelamento de Distribuição
493,48,Entrega em carga/vista,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Entrega em carga/vista
581,67,Documento,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Juntada > Documento
785,968,Tutela Provisória,A,4,False,Magistrado > Decisão > Não-Concessão > Tutela Provisória
787,817,Gratuidade da Justiça,A,4,False,Magistrado > Decisão > Concessão > Gratuidade da Justiça
788,138,Exceção de pré-executividade,A,4,False,Magistrado > Decisão > Rejeição > Exceção de pré-executividade
792,968,Liminar,A,4,False,Magistrado > Decisão > Não-Concessão > Liminar
799,163,Aditamento do libelo,I,4,False,Magistrado > Decisão > Não-Recebimento > Aditamento do libelo
803,163,Libelo,I,4,False,Magistrado > Decisão > Não-Recebimento > Libelo
804,163,Recurso,A,4,False,Magistrado > Decisão > Não-Recebimento > Recurso
817,3,Concessão,A,3,True,Magistrado > Decisão > Concessão
818,817,Liberdade provisória,A,4,False,Magistrado > Decisão > Concessão > Liberdade provisória
819,817,Livramento Condicional,A,4,False,Magistrado > Decisão > Concessão > Livramento Condicional
821,7,Pena / Medida,A,4,False,Magistrado > Decisão > Conversão > Pena / Medida
823,117,Provisória,A,4,False,Magistrado > Decisão > Decretação de Internação > Provisória
824,117,Definitiva,I,4,False,Magistrado > Decisão > Decretação de Internação > Definitiva
848,48,Trânsito em julgado,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Trânsito em julgado
849,48,Reativação,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Reativação
853,218,Conversão de Agravo de Instrumento em Recurso Especial ou Extraordinário,A,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Conversão de Agravo de Instrumento em Recurso Especial ou Extraordinário
861,48,Arquivamento,A,3,True,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Arquivamento
865,14,Arquivista,A,2,True,Serventuário > Arquivista
866,865,Guarda Intermediária,A,3,False,Serventuário > Arquivista > Guarda Intermediária
867,865,Guarda Permanente,A,3,False,Serventuário > Arquivista > Guarda Permanente
869,865,Entrega definitiva dos autos,A,3,False,Serventuário > Arquivista > Entrega definitiva dos autos
870,865,Autos Eliminados,A,3,False,Serventuário > Arquivista > Autos Eliminados
871,385,Acolhimento em parte de Embargos de Declaração,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Acolhimento em parte de Embargos de Declaração
873,48,Deliberação em Sessão,I,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Deliberação em Sessão
884,385,Transação Penal,I,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Transação Penal
888,3,Concessão em parte,A,3,True,Magistrado > Decisão > Concessão em parte
889,888,Tutela Provisória,A,4,False,Magistrado > Decisão > Concessão em parte > Tutela Provisória
892,888,Liminar,A,4,False,Magistrado > Decisão > Concessão em parte > Liminar
893,48,Desarquivamento,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Desarquivamento
897,48,Retirada de pauta,I,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Retirada de pauta
898,25,Por decisão judicial,A,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Por decisão judicial
900,385,Declaração de competência em conflito,I,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Declaração de competência em conflito
901,385,Negação Monocrática de Provimento,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Negação Monocrática de Provimento
905,113,"de estrangeiro para deportação, expulsão ou extradição",A,4,False,"Magistrado > Decisão > Decretação de Prisão Civil > de estrangeiro para deportação, expulsão ou extradição"
928,48,Republicação,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Republicação
940,133,Impedimento ou Suspeição,A,4,False,Magistrado > Decisão > Acolhimento de exceção > Impedimento ou Suspeição
941,11,Incompetência,A,4,False,Magistrado > Decisão > Declaração > Incompetência
944,378,Desistência de Recurso,A,4,False,Magistrado > Decisão > Homologação > Desistência de Recurso
945,157,Decisão anterior,A,4,False,Magistrado > Decisão > Revogação > Decisão anterior
947,25,Por pendência de AIREsp,I,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Por pendência de AIREsp
960,25,Conflito de Competência,I,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Conflito de Competência
961,3,Suscitação de Conflito de Competência,A,3,False,Magistrado > Decisão > Suscitação de Conflito de Competência
968,3,Não-Concessão,A,3,True,Magistrado > Decisão > Não-Concessão
970,48,Audiência,A,3,True,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Audiência
971,25,Exceção da Verdade,I,4,False,Magistrado > Decisão > Suspensão ou Sobrestamento > Exceção da Verdade
972,385,Provimento Monocrático,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Provimento Monocrático
973,385,Extinção da Punibilidade ou da Pena,A,4,True,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena
977,865,Recebimento,A,3,False,Serventuário > Arquivista > Recebimento
978,865,Remessa,A,3,False,Serventuário > Arquivista > Remessa
979,15,Recebimento,A,3,False,Serventuário > Contador > Recebimento
980,15,Remessa,A,3,False,Serventuário > Contador > Remessa
981,18,Recebimento,A,3,False,Serventuário > Distribuidor > Recebimento
982,18,Remessa,A,3,False,Serventuário > Distribuidor > Remessa
985,115,Mandado,A,4,False,Serventuário > Oficial de Justiça > Recebimento > Mandado
987,115,Ofício,A,4,False,Serventuário > Oficial de Justiça > Recebimento > Ofício
988,817,Permissão de saída,A,4,False,Magistrado > Decisão > Concessão > Permissão de saída
990,817,Direito de visita,A,4,False,Magistrado > Decisão > Concessão > Direito de visita
1002,817,Progressão de regime,A,4,False,Magistrado > Decisão > Concessão > Progressão de regime
1003,11,Remição,A,4,False,Magistrado > Decisão > Declaração > Remição
1004,157,Livramento Condicional,A,4,False,Magistrado > Decisão > Revogação > Livramento Condicional
1008,3,Autorização,A,3,True,Magistrado > Decisão > Autorização
1009,1008,Trabalho Externo,A,4,False,Magistrado > Decisão > Autorização > Trabalho Externo
1010,1008,Saída Temporária,A,4,False,Magistrado > Decisão > Autorização > Saída Temporária
1011,1008,Inclusão em Regime Disciplinar Diferenciado,A,4,False,Magistrado > Decisão > Autorização > Inclusão em Regime Disciplinar Diferenciado
1013,3,Determinação,A,3,True,Magistrado > Decisão > Determinação
1014,1013,Regressão de Regime,A,4,False,Magistrado > Decisão > Determinação > Regressão de Regime
1015,1013,Suspensão do Processo,I,4,False,Magistrado > Decisão > Determinação > Suspensão do Processo
1016,157,Suspensão Condicional da Pena,A,4,False,Magistrado > Decisão > Revogação > Suspensão Condicional da Pena
1017,817,Suspensão Condicional da Pena,A,4,False,Magistrado > Decisão > Concessão > Suspensão Condicional da Pena
1018,1008,Transferência para outro Estabelecimento Penal,A,4,False,Magistrado > Decisão > Autorização > Transferência para outro Estabelecimento Penal
1019,1008,Transferência da Execução da Pena,A,4,False,Magistrado > Decisão > Autorização > Transferência da Execução da Pena
1042,973,Morte do agente,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Morte do agente
1043,973,"Anistia, graça ou indulto",A,5,False,"Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Anistia, graça ou indulto"
1044,973,Retroatividade de lei,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Retroatividade de lei
1045,973,"Prescrição, decadência ou perempção",I,5,False,"Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Prescrição, decadência ou perempção"
1046,973,Renúncia do queixoso ou perdão aceito ,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Renúncia do queixoso ou perdão aceito 
1047,973,Retratação do agente,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Retratação do agente
1048,973,Perdão judicial,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Perdão judicial
1049,973,Pagamento integral do débito,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Pagamento integral do débito
1050,973,Cumprimento da Pena,A,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção da Punibilidade ou da Pena > Cumprimento da Pena
1051,48,Decurso de Prazo,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Decurso de Prazo
1052,48,Bens Apreendidos,A,3,True,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Bens Apreendidos
1053,1052,Destinação,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Bens Apreendidos > Destinação
1054,1052,Destinação Parcial,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Bens Apreendidos > Destinação Parcial
1055,1052,Cadastramento,A,4,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Bens Apreendidos > Cadastramento
1059,1060,Sem efeito suspensivo,A,5,False,Magistrado > Decisão > Recebimento > Recurso > Sem efeito suspensivo
1060,160,Recurso,A,4,True,Magistrado > Decisão > Recebimento > Recurso
1061,48,Disponibilização no Diário da Justiça Eletrônico,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Disponibilização no Diário da Justiça Eletrônico
1062,48,Redisponibilização no Diário da Justiça Eletrônico,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Redisponibilização no Diário da Justiça Eletrônico
1063,1013,Determinação de arquivamento de procedimentos investigatórios,A,4,False,Magistrado > Decisão > Determinação > Determinação de arquivamento de procedimentos investigatórios
10953,218,Pronúncia,A,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Pronúncia
10961,218,Impronúncia,A,4,False,Magistrado > Julgamento > Sem Resolução de Mérito > Impronúncia
10962,1013,Regressão de Medida Sócio-Educativa,I,4,False,Magistrado > Decisão > Determinação > Regressão de Medida Sócio-Educativa
10963,817,Progressão de Medida Sócio-Educativa,I,4,False,Magistrado > Decisão > Concessão > Progressão de Medida Sócio-Educativa
10964,385,Extinção por Cumprimento de Medida Sócio-Educativa,A,4,False,Magistrado > Julgamento > Com Resolução do Mérito > Extinção por Cumprimento de Medida Sócio-Educativa
10965,210,Remissão a Adolescente Infrator,I,5,False,Magistrado > Julgamento > Com Resolução do Mérito > Concessão > Remissão a Adolescente Infrator
10966,48,Mudança de Classe Processual,I,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Mudança de Classe Processual
11002,157,Revogação da Suspensão do Processo,I,4,False,Magistrado > Decisão > Revogação > Revogação da Suspensão do Processo
11003,48,Início do Cumprimento da Transação Penal,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Início do Cumprimento da Transação Penal
11008,48,Desmembramento de Feitos,A,3,False,Serventuário > Escrivão/Diretor de Secretaria/Secretário Jurídico > Desmembramento de Feitos
11009,1,Despacho,A,2,True,Magistrado > Despacho
11010,11009,Mero expediente,A,3,True,Magistrado > Despacho > Mero expediente
